window_end_time,recon_error,failure_window,top_sensors,fault_type
2020-06-23 18:54:30,5.718861,0,"Pressure_switch, Oil_temperature, Oil_level",Digital Fault
2020-06-23 18:55:20,5.1848745,0,"Pressure_switch, Oil_temperature, Oil_level",Digital Fault
2020-06-23 18:56:10,5.084113,0,"Pressure_switch, Oil_temperature, Oil_level",Digital Fault
2020-06-23 18:57:00,4.9591665,0,"Pressure_switch, Oil_temperature, Oil_level",Digital Fault
2020-06-23 18:57:50,4.77439,0,"Pressure_switch, Oil_level, Oil_temperature",Digital Fault
2020-06-23 18:58:40,4.467485,0,"Pressure_switch, Oil_level, Oil_temperature",Digital Fault
2020-06-23 18:59:30,5.6082854,0,"Pressure_switch, Oil_temperature, Oil_level",Digital Fault
2020-06-23 19:00:20,5.2574115,0,"Pressure_switch, Oil_temperature, Oil_level",Digital Fault
2020-06-23 19:01:10,4.6104326,0,"Pressure_switch, Oil_level, Oil_temperature",Digital Fault
2020-06-23 19:02:00,4.5487843,0,"Pressure_switch, Oil_level, Oil_temperature",Digital Fault
2020-06-23 19:02:50,4.10322,0,"Pressure_switch, Oil_level, Oil_temperature",Digital Fault
2020-06-23 19:03:40,3.883811,0,"Pressure_switch, Oil_temperature, Oil_level",Digital Fault
2020-06-23 19:04:30,2.7793064,0,"Pressure_switch, Oil_level, Oil_temperature",Digital Fault
2020-06-23 19:05:20,3.4517875,0,"Pressure_switch, Oil_level, Oil_temperature",Digital Fault
2020-06-23 19:06:10,3.8285842,0,"Pressure_switch, Oil_temperature, Oil_level",Digital Fault
2020-06-23 19:07:00,4.3027396,0,"Pressure_switch, Oil_temperature, Oil_level",Digital Fault
2020-06-23 19:07:50,4.026029,0,"Pressure_switch, Oil_temperature, Oil_level",Digital Fault
2020-06-23 19:08:40,4.1067133,0,"Pressure_switch, Oil_level, Oil_temperature",Digital Fault
2020-06-23 19:09:30,3.8970916,0,"Pressure_switch, Oil_temperature, Oil_level",Digital Fault
2020-06-23 19:10:20,3.553687,0,"Pressure_switch, Oil_level, Oil_temperature",Digital Fault
2020-06-23 19:11:10,3.8598452,0,"Pressure_switch, Oil_temperature, Oil_level",Digital Fault
2020-06-23 19:12:00,4.1943974,0,"Pressure_switch, Oil_temperature, Oil_level",Digital Fault
2020-06-23 19:12:50,4.409727,0,"Pressure_switch, Oil_temperature, Oil_level",Digital Fault
2020-06-23 19:13:40,3.9467306,0,"Pressure_switch, Oil_level, Oil_temperature",Digital Fault
2020-06-23 19:14:30,4.4282894,0,"Pressure_switch, Oil_temperature, Oil_level",Digital Fault
2020-06-23 19:15:20,4.419263,0,"Pressure_switch, Oil_level, Oil_temperature",Digital Fault
2020-06-23 19:16:10,4.1599407,0,"Pressure_switch, Oil_temperature, Oil_level",Digital Fault
2020-06-23 19:17:00,3.3938885,0,"Pressure_switch, Oil_level, Oil_temperature",Digital Fault
2020-06-23 19:17:50,4.083458,0,"Pressure_switch, Oil_level, Oil_temperature",Digital Fault
2020-06-23 19:18:40,4.1701994,0,"Pressure_switch, Oil_temperature, Oil_level",Digital Fault
2020-06-23 19:19:30,4.827197,0,"Pressure_switch, Oil_temperature, Oil_level",Digital Fault
2020-06-23 19:20:20,4.857048,0,"Pressure_switch, Oil_temperature, Oil_level",Digital Fault
2020-06-23 19:21:10,4.4340243,0,"Pressure_switch, Oil_temperature, Oil_level",Digital Fault
2020-06-23 19:22:00,4.1880717,0,"Pressure_switch, Oil_temperature, Oil_level",Digital Fault
2020-06-23 19:22:50,3.0758176,0,"Pressure_switch, Oil_level, Oil_temperature",Digital Fault
2020-06-23 19:23:40,3.736733,0,"Pressure_switch, Oil_level, Oil_temperature",Digital Fault
2020-06-23 19:24:30,4.4194946,0,"Pressure_switch, Oil_temperature, Oil_level",Digital Fault
2020-06-23 19:25:20,4.5473566,0,"Pressure_switch, Oil_temperature, Oil_level",Digital Fault
2020-06-23 19:26:10,5.369017,0,"Pressure_switch, Oil_temperature, Oil_level",Digital Fault
2020-06-23 19:27:00,5.180237,0,"Pressure_switch, Oil_temperature, Oil_level",Digital Fault
2020-06-23 19:27:50,4.69321,0,"Pressure_switch, Oil_level, Oil_temperature",Digital Fault
2020-06-23 19:28:40,4.6165247,0,"Pressure_switch, Oil_level, Oil_temperature",Digital Fault
2020-06-23 19:29:30,3.8362374,0,"Pressure_switch, Oil_level, Oil_temperature",Digital Fault
2020-06-23 19:30:20,3.9707997,0,"Pressure_switch, Oil_level, Oil_temperature",Digital Fault
2020-06-23 19:31:10,4.901226,0,"Pressure_switch, Oil_level, Oil_temperature",Digital Fault
2020-06-23 19:32:00,4.874997,0,"Pressure_switch, Oil_level, Oil_temperature",Digital Fault
2020-06-23 19:32:50,5.9232855,0,"Pressure_switch, Oil_temperature, Oil_level",Digital Fault
2020-06-23 19:33:40,5.949111,0,"Pressure_switch, Oil_temperature, Oil_level",Digital Fault
2020-06-23 19:34:30,5.057855,0,"Pressure_switch, Oil_temperature, Oil_level",Digital Fault
2020-06-23 19:35:20,4.9648685,0,"Pressure_switch, Oil_level, Oil_temperature",Digital Fault
2020-06-23 19:36:10,3.6189344,0,"Pressure_switch, Oil_level, Oil_temperature",Digital Fault
2020-06-23 19:37:00,3.6095686,0,"Pressure_switch, Oil_level, Oil_temperature",Digital Fault
2020-06-23 19:37:50,4.3115854,0,"Pressure_switch, Oil_level, Oil_temperature",Digital Fault
2020-06-23 19:38:40,4.5163064,0,"Pressure_switch, Oil_temperature, Oil_level",Digital Fault
2020-06-23 19:39:30,4.135992,0,"Pressure_switch, Oil_temperature, Oil_level",Digital Fault
2020-06-23 19:40:20,3.9399774,0,"Pressure_switch, Oil_temperature, Oil_level",Digital Fault
2020-06-23 19:41:10,4.217148,0,"Pressure_switch, Oil_temperature, Oil_level",Digital Fault
2020-06-23 19:42:00,4.2075367,0,"Pressure_switch, Oil_temperature, Oil_level",Digital Fault
2020-06-23 19:42:50,4.374341,0,"Pressure_switch, Oil_temperature, Oil_level",Digital Fault
2020-06-23 19:43:40,4.2162886,0,"Pressure_switch, Oil_temperature, Oil_level",Digital Fault
2020-06-23 19:44:30,3.838762,0,"Pressure_switch, Oil_level, Oil_temperature",Digital Fault
2020-06-23 19:45:20,3.6254768,0,"Pressure_switch, Oil_level, Oil_temperature",Digital Fault
2020-06-23 19:46:10,4.4019146,0,"Pressure_switch, Oil_temperature, Oil_level",Digital Fault
2020-06-23 19:47:00,4.008564,0,"Pressure_switch, Oil_level, Oil_temperature",Digital Fault
2020-06-23 19:47:50,4.486627,0,"Pressure_switch, Oil_temperature, Oil_level",Digital Fault
2020-06-23 19:48:40,4.362201,0,"Pressure_switch, Oil_level, Oil_temperature",Digital Fault
2020-06-23 19:49:30,4.4297194,0,"Pressure_switch, Oil_temperature, Oil_level",Digital Fault
2020-06-23 19:50:20,4.809452,0,"Pressure_switch, Oil_temperature, Oil_level",Digital Fault
2020-06-23 19:51:10,4.1937256,0,"Pressure_switch, Oil_temperature, Oil_level",Digital Fault
2020-06-23 19:52:00,4.123703,0,"Pressure_switch, Oil_temperature, Oil_level",Digital Fault
2020-06-23 19:52:50,4.233468,0,"Pressure_switch, Oil_temperature, Oil_level",Digital Fault
2020-06-23 19:53:40,4.647937,0,"Pressure_switch, Oil_temperature, Oil_level",Digital Fault
2020-06-23 19:54:30,5.0973454,0,"Pressure_switch, Oil_temperature, Oil_level",Digital Fault
2020-06-23 19:55:20,5.3708906,0,"Pressure_switch, Oil_temperature, Oil_level",Digital Fault
2020-06-23 19:56:10,4.919098,0,"Pressure_switch, Oil_temperature, Oil_level",Digital Fault
2020-06-23 19:57:00,4.9506035,0,"Pressure_switch, Oil_level, Oil_temperature",Digital Fault
2020-06-23 19:57:50,4.7045083,0,"Pressure_switch, Oil_temperature, Oil_level",Digital Fault
2020-06-23 19:58:40,4.2803006,0,"Pressure_switch, Oil_level, Oil_temperature",Digital Fault
2020-06-23 19:59:30,4.2378936,0,"Pressure_switch, Oil_level, Oil_temperature",Digital Fault
2020-06-23 20:00:20,3.545414,0,"Pressure_switch, Oil_level, Oil_temperature",Digital Fault
2020-06-23 20:01:10,4.4822006,0,"Pressure_switch, Oil_temperature, Oil_level",Digital Fault
2020-06-23 20:02:00,4.1564345,0,"Pressure_switch, Oil_level, Oil_temperature",Digital Fault
2020-06-23 20:02:50,4.371147,0,"Pressure_switch, Oil_level, Oil_temperature",Digital Fault
2020-06-23 20:03:40,4.534711,0,"Pressure_switch, Oil_temperature, Oil_level",Digital Fault
2020-06-23 20:04:30,3.9809165,0,"Pressure_switch, Oil_temperature, Oil_level",Digital Fault
2020-06-23 20:05:20,3.0337489,0,"Pressure_switch, Oil_level, Oil_temperature",Digital Fault
2020-06-23 20:06:10,3.6827703,0,"Pressure_switch, Oil_level, Oil_temperature",Digital Fault
2020-06-23 20:07:00,3.4448497,0,"Pressure_switch, Oil_level, Oil_temperature",Digital Fault
2020-06-23 20:07:50,4.0142403,0,"Pressure_switch, Oil_level, Oil_temperature",Digital Fault
2020-06-23 20:08:40,5.3192115,0,"Pressure_switch, Oil_temperature, Oil_level",Digital Fault
2020-06-23 20:09:30,5.309128,0,"Pressure_switch, Oil_temperature, Oil_level",Digital Fault
2020-06-23 20:10:20,4.7669744,0,"Pressure_switch, Oil_temperature, Oil_level",Digital Fault
2020-06-23 20:11:10,4.7292256,0,"Pressure_switch, Oil_temperature, Oil_level",Digital Fault
2020-06-23 20:12:00,4.705475,0,"Pressure_switch, Oil_level, Oil_temperature",Digital Fault
2020-06-23 20:12:50,4.3295393,0,"Pressure_switch, Oil_level, Oil_temperature",Digital Fault
2020-06-23 20:13:40,3.9523382,0,"Pressure_switch, Oil_level, Oil_temperature",Digital Fault
2020-06-23 20:14:30,5.046463,0,"Pressure_switch, Oil_temperature, Oil_level",Digital Fault
2020-06-23 20:15:20,5.4012613,0,"Pressure_switch, Oil_temperature, Oil_level",Digital Fault
2020-06-23 20:16:10,5.92239,0,"Pressure_switch, Oil_temperature, Oil_level",Digital Fault
2020-06-23 20:17:00,5.327094,0,"Pressure_switch, Oil_temperature, Oil_level",Digital Fault
2020-06-23 20:17:50,4.738193,0,"Pressure_switch, Oil_temperature, Oil_level",Digital Fault
2020-06-23 20:18:40,3.8407872,0,"Pressure_switch, Oil_level, Oil_temperature",Digital Fault
2020-06-23 20:19:30,3.6900373,0,"Pressure_switch, Oil_level, Oil_temperature",Digital Fault
2020-06-23 20:20:20,4.6108932,0,"Pressure_switch, Oil_level, Oil_temperature",Digital Fault
2020-06-23 20:21:10,4.9719863,0,"Pressure_switch, Oil_level, Oil_temperature",Digital Fault
2020-06-23 20:22:00,4.911825,0,"Pressure_switch, Oil_temperature, Oil_level",Digital Fault
2020-06-23 20:22:50,5.12358,0,"Pressure_switch, Oil_temperature, Oil_level",Digital Fault
2020-06-23 20:23:40,4.774144,0,"Pressure_switch, Oil_temperature, Oil_level",Digital Fault
2020-06-23 20:24:30,4.0895624,0,"Pressure_switch, Oil_level, Oil_temperature",Digital Fault
2020-06-23 20:25:20,4.246884,0,"Pressure_switch, Oil_temperature, Oil_level",Digital Fault
2020-06-23 20:26:10,3.4313464,0,"Pressure_switch, Oil_level, Oil_temperature",Digital Fault
2020-06-23 20:27:00,4.5796986,0,"Pressure_switch, Oil_temperature, Oil_level",Digital Fault
2020-06-23 20:27:50,4.124723,0,"Pressure_switch, Oil_temperature, Oil_level",Digital Fault
2020-06-23 20:28:40,4.1663322,0,"Pressure_switch, Oil_temperature, Oil_level",Digital Fault
2020-06-23 20:29:30,4.1413283,0,"Pressure_switch, Oil_temperature, Oil_level",Digital Fault
2020-06-23 20:30:20,3.7640636,0,"Pressure_switch, Oil_level, Oil_temperature",Digital Fault
2020-06-23 20:31:10,3.9232354,0,"Pressure_switch, Oil_temperature, Oil_level",Digital Fault
2020-06-23 20:32:00,4.4792914,0,"Pressure_switch, Oil_temperature, Oil_level",Digital Fault
2020-06-23 20:32:50,3.8784142,0,"Pressure_switch, Oil_temperature, Oil_level",Digital Fault
2020-06-23 20:33:40,3.947763,0,"Pressure_switch, Oil_temperature, Oil_level",Digital Fault
2020-06-23 20:34:30,4.0890503,0,"Pressure_switch, Oil_level, Oil_temperature",Digital Fault
2020-06-23 20:35:20,3.8847842,0,"Pressure_switch, Oil_temperature, Oil_level",Digital Fault
2020-06-23 20:36:10,3.5216107,0,"Pressure_switch, Oil_level, Oil_temperature",Digital Fault
2020-06-23 20:37:00,3.0408661,0,"Pressure_switch, Oil_level, Oil_temperature",Digital Fault
2020-06-23 20:37:50,4.2850094,0,"Pressure_switch, Oil_temperature, Oil_level",Digital Fault
2020-06-23 20:38:40,4.7880044,0,"Pressure_switch, Oil_temperature, Oil_level",Digital Fault
2020-06-23 20:39:30,4.311252,0,"Pressure_switch, Oil_temperature, Oil_level",Digital Fault
2020-06-23 20:40:20,4.3837347,0,"Pressure_switch, Oil_level, Oil_temperature",Digital Fault
2020-06-23 20:41:10,4.1499305,0,"Pressure_switch, Oil_temperature, Oil_level",Digital Fault
2020-06-23 20:42:00,3.3390744,0,"Pressure_switch, Oil_level, Oil_temperature",Digital Fault
2020-06-23 20:42:50,4.0191584,0,"Pressure_switch, Oil_level, Oil_temperature",Digital Fault
2020-06-23 20:43:40,3.6608243,0,"Pressure_switch, Oil_level, Oil_temperature",Digital Fault
2020-06-23 20:44:30,3.747408,0,"Pressure_switch, Oil_level, Oil_temperature",Digital Fault
2020-06-23 20:45:20,4.236159,0,"Pressure_switch, Oil_temperature, Oil_level",Digital Fault
2020-06-23 20:46:10,4.6767645,0,"Pressure_switch, Oil_level, Oil_temperature",Digital Fault
2020-06-23 20:47:00,4.4961615,0,"Pressure_switch, Oil_temperature, Oil_level",Digital Fault
2020-06-23 20:47:50,4.2791786,0,"Pressure_switch, Oil_temperature, Oil_level",Digital Fault
2020-06-23 20:48:40,3.9235306,0,"Pressure_switch, Oil_level, Oil_temperature",Digital Fault
2020-06-23 20:49:30,5.0530443,0,"Pressure_switch, Oil_temperature, Oil_level",Digital Fault
2020-06-23 20:50:20,4.537903,0,"Pressure_switch, Oil_temperature, Oil_level",Digital Fault
2020-06-23 20:51:10,4.1263046,0,"Pressure_switch, Oil_level, Oil_temperature",Digital Fault
2020-06-23 20:52:00,3.8671713,0,"Pressure_switch, Oil_level, Oil_temperature",Digital Fault
2020-06-23 20:52:50,3.8236914,0,"Pressure_switch, Oil_level, Oil_temperature",Digital Fault
2020-06-23 20:53:40,4.6500773,0,"Pressure_switch, Oil_level, Oil_temperature",Digital Fault
2020-06-23 20:54:30,5.3026333,0,"Pressure_switch, Oil_temperature, Oil_level",Digital Fault
2020-06-23 20:55:20,4.8164034,0,"Pressure_switch, Oil_temperature, Oil_level",Digital Fault
2020-06-23 20:56:10,4.131015,0,"Pressure_switch, Oil_temperature, Oil_level",Digital Fault
2020-06-23 20:57:00,4.1170783,0,"Pressure_switch, Oil_level, Oil_temperature",Digital Fault
2020-06-23 20:57:50,4.8016634,0,"Pressure_switch, Oil_temperature, Oil_level",Digital Fault
2020-06-23 20:58:40,4.2570205,0,"Pressure_switch, Oil_temperature, Oil_level",Digital Fault
2020-06-23 20:59:30,3.4311576,0,"Pressure_switch, Oil_level, Oil_temperature",Digital Fault
2020-06-23 21:00:20,4.1645703,0,"Pressure_switch, Oil_temperature, Oil_level",Digital Fault
2020-06-23 21:01:10,4.107949,0,"Pressure_switch, Oil_temperature, Oil_level",Digital Fault
2020-06-23 21:02:00,4.2060947,0,"Pressure_switch, Oil_temperature, Oil_level",Digital Fault
2020-06-23 21:02:50,4.1977715,0,"Pressure_switch, Oil_temperature, Oil_level",Digital Fault
2020-06-23 21:03:40,4.1235433,0,"Pressure_switch, Oil_temperature, Oil_level",Digital Fault
2020-06-23 21:04:30,3.410859,0,"Pressure_switch, Oil_level, Oil_temperature",Digital Fault
2020-06-23 21:05:20,3.519808,0,"Pressure_switch, Oil_level, Oil_temperature",Digital Fault
2020-06-23 21:06:10,4.1531234,0,"Pressure_switch, Oil_temperature, Oil_level",Digital Fault
2020-06-23 21:07:00,4.0891814,0,"Pressure_switch, Oil_level, Oil_temperature",Digital Fault
2020-06-23 21:07:50,3.0175061,0,"Pressure_switch, Oil_level, Oil_temperature",Digital Fault
2020-06-23 21:08:40,3.4659014,0,"Pressure_switch, Oil_level, Oil_temperature",Digital Fault
2020-06-23 21:09:30,3.5331426,0,"Pressure_switch, Oil_temperature, Oil_level",Digital Fault
2020-06-23 21:10:20,3.6264944,0,"Pressure_switch, Oil_temperature, Oil_level",Digital Fault
2020-06-23 21:11:10,3.5492067,0,"Pressure_switch, Oil_temperature, Oil_level",Digital Fault
2020-06-23 21:12:00,3.5078099,0,"Pressure_switch, Oil_level, Oil_temperature",Digital Fault
2020-06-23 21:12:50,3.1795502,0,"Pressure_switch, Oil_level, Oil_temperature",Digital Fault
2020-06-23 21:13:40,3.74788,0,"Pressure_switch, Oil_temperature, Oil_level",Digital Fault
2020-06-23 21:14:30,4.068335,0,"Pressure_switch, Oil_temperature, Oil_level",Digital Fault
2020-06-23 21:15:20,4.481464,0,"Pressure_switch, Oil_temperature, Oil_level",Digital Fault
2020-06-23 21:16:10,3.9212897,0,"Pressure_switch, Oil_temperature, Oil_level",Digital Fault
2020-06-23 21:17:00,3.2501745,0,"Pressure_switch, Oil_level, Oil_temperature",Digital Fault
2020-06-23 21:17:50,3.4620218,0,"Pressure_switch, Oil_level, Oil_temperature",Digital Fault
2020-06-23 21:18:40,4.164855,0,"Pressure_switch, Oil_temperature, Oil_level",Digital Fault
2020-06-23 21:19:30,4.093372,0,"Pressure_switch, Oil_level, Oil_temperature",Digital Fault
2020-06-23 21:20:20,4.386781,0,"Pressure_switch, Oil_temperature, Oil_level",Digital Fault
2020-06-23 21:21:10,4.3923845,0,"Pressure_switch, Oil_temperature, Oil_level",Digital Fault
2020-06-23 21:22:00,4.6366816,0,"Pressure_switch, Oil_temperature, Oil_level",Digital Fault
2020-06-23 21:22:50,4.774084,0,"Pressure_switch, Oil_temperature, Oil_level",Digital Fault
2020-06-23 21:23:40,4.774844,0,"Pressure_switch, Oil_temperature, Oil_level",Digital Fault
2020-06-23 21:24:30,4.580132,0,"Pressure_switch, Oil_temperature, Oil_level",Digital Fault
2020-06-23 21:25:20,3.2639308,0,"Pressure_switch, Oil_level, Oil_temperature",Digital Fault
2020-06-23 21:26:10,4.191304,0,"Pressure_switch, Oil_temperature, Oil_level",Digital Fault
2020-06-23 21:27:00,4.3832884,0,"Pressure_switch, Oil_level, Oil_temperature",Digital Fault
2020-06-23 21:27:50,3.7530384,0,"Pressure_switch, Oil_level, Oil_temperature",Digital Fault
2020-06-23 21:28:40,3.4219656,0,"Pressure_switch, Oil_level, Oil_temperature",Digital Fault
2020-06-23 21:29:30,3.4792056,0,"Pressure_switch, Oil_level, Oil_temperature",Digital Fault
2020-06-23 21:30:20,2.8695557,0,"Pressure_switch, Oil_level, Oil_temperature",Digital Fault
2020-06-23 21:31:10,2.790506,0,"Pressure_switch, Oil_level, Oil_temperature",Digital Fault
2020-06-23 21:32:00,2.8789797,0,"Pressure_switch, Oil_level, Oil_temperature",Digital Fault
2020-06-23 21:32:50,3.3733273,0,"Pressure_switch, Oil_temperature, Oil_level",Digital Fault
2020-06-23 21:33:40,2.4407077,0,"Pressure_switch, Oil_level, Towers",Digital Fault
2020-06-23 21:34:30,2.4598417,0,"Pressure_switch, Oil_level, Towers",Digital Fault
2020-06-23 21:35:20,3.0930257,0,"Pressure_switch, Oil_level, Oil_temperature",Digital Fault
2020-06-23 21:36:10,2.7088532,0,"Pressure_switch, Oil_level, Oil_temperature",Digital Fault
2020-06-23 21:37:00,2.4338567,0,"Pressure_switch, Oil_level, Towers",Digital Fault
2020-06-23 21:37:50,3.2861395,0,"Pressure_switch, Oil_level, Oil_temperature",Digital Fault
2020-06-23 21:38:40,4.016653,0,"Pressure_switch, Oil_level, Oil_temperature",Digital Fault
2020-06-23 21:39:30,3.7207072,0,"Pressure_switch, Oil_level, Oil_temperature",Digital Fault
2020-06-23 21:40:20,4.931548,0,"Pressure_switch, Oil_temperature, Oil_level",Digital Fault
2020-06-23 21:41:10,5.349588,0,"Pressure_switch, Oil_temperature, Oil_level",Digital Fault
2020-06-23 21:42:00,4.7082624,0,"Pressure_switch, Oil_temperature, Oil_level",Digital Fault
2020-06-23 21:42:50,4.509687,0,"Pressure_switch, Oil_temperature, Oil_level",Digital Fault
2020-06-23 21:43:40,4.821174,0,"Pressure_switch, Oil_temperature, Oil_level",Digital Fault
2020-06-23 21:44:30,5.0529623,0,"Pressure_switch, Oil_temperature, Oil_level",Digital Fault
2020-06-23 21:45:20,5.015461,0,"Pressure_switch, Oil_temperature, Oil_level",Digital Fault
2020-06-23 21:46:10,5.0962644,0,"Pressure_switch, Oil_temperature, Oil_level",Digital Fault
2020-06-23 21:47:00,5.2280645,0,"Pressure_switch, Oil_temperature, Oil_level",Digital Fault
2020-06-23 21:47:50,4.29154,0,"Pressure_switch, Oil_level, Oil_temperature",Digital Fault
2020-06-23 21:48:40,4.005587,0,"Pressure_switch, Oil_level, Oil_temperature",Digital Fault
2020-06-23 21:49:30,4.019622,0,"Pressure_switch, Oil_level, Oil_temperature",Digital Fault
2020-06-23 21:50:20,3.764832,0,"Pressure_switch, Oil_level, Oil_temperature",Digital Fault
2020-06-23 21:51:10,3.4165506,0,"Pressure_switch, Oil_level, Oil_temperature",Digital Fault
2020-06-23 21:52:00,4.2303324,0,"Pressure_switch, Oil_temperature, Oil_level",Digital Fault
2020-06-23 21:52:50,4.5156097,0,"Pressure_switch, Oil_temperature, Oil_level",Digital Fault
2020-06-23 21:53:40,4.244151,0,"Pressure_switch, Oil_temperature, Oil_level",Digital Fault
